_id,title,description,release_date,genre,director,rating,cast[0].actor,cast[1].actor,cast[2].actor,cast[3].actor,cast[4].actor,cast[5].actor,cast[6].actor,cast[7].actor,cast[8].actor,cast[9].actor,cast[10].actor,cast[11].actor,cast[12].actor,cast[13].actor,cast[14].actor,cast[15].actor,cast[16].actor,cast[17].actor,cast[18].actor,cast[19].actor,cast[20].actor,cast[21].actor,cast[22].actor,cast[23].actor,cast[24].actor,cast[25].actor,cast[26].actor,cast[27].actor,cast[28].actor,cast[29].actor,cast[30].actor,cast[0].role,cast[1].role,cast[2].role,cast[3].role,cast[4].role,cast[5].role,cast[6].role,cast[7].role,cast[8].role,cast[9].role,cast[10].role,cast[11].role,cast[12].role,cast[13].role,cast[14].role,cast[15].role,cast[16].role,cast[17].role,cast[18].role,cast[19].role,cast[20].role,cast[21].role,cast[22].role,cast[23].role,cast[24].role,cast[25].role,cast[26].role,cast[27].role,cast[28].role,cast[29].role,cast[30].role,cast[0]._id,cast[1]._id,cast[2]._id,cast[3]._id,cast[4]._id,cast[5]._id,cast[6]._id,cast[7]._id,cast[8]._id,cast[9]._id,cast[10]._id,cast[11]._id,cast[12]._id,cast[13]._id,cast[14]._id,cast[15]._id,cast[16]._id,cast[17]._id,cast[18]._id,cast[19]._id,cast[20]._id,cast[21]._id,cast[22]._id,cast[23]._id,cast[24]._id,cast[25]._id,cast[26]._id,cast[27]._id,cast[28]._id,cast[29]._id,cast[30]._id,poster_url,is_deleted,__v,test_poster_url,language,banner_url,runtime,writer,trailer_url,view_count,created_at,updated_at,deleted_at
67b96f33e31cabd7a2ed3358,Groundhog Day,"Phil Connors, a cynical television weatherman, finds himself reliving the same day—February 2nd—in Punxsutawney, Pennsylvania, repeatedly. Trapped in a time loop, he embarks on a journey of self-discovery, gradually transforming from a self-centered individual to someone who embraces the value of life and personal growth. ",1993-01-01T00:00:00.000Z,Fantasy Comedy,Harold Ramis,0,Bill Murray,Andie MacDowell,Chris Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683811e2cd4d307177cbadab,683811e2cd4d307177cbadac,683811e2cd4d307177cbadad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740205872385-m-groundhogday-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740205872386-m-groundhogday-b.jpg,01:41,"Danny Rubin, Harold Ramis",http://www.youtube.com/watch?v=86jI-u2zp7s,,2025-02-22T06:31:15.162Z,2025-02-22T06:31:15.162Z,2025-02-22T06:31:15.162Z
67b9710ae31cabd7a2ed5785,The Lake House,"Dr. Kate Forster (Sandra Bullock) and architect Alex Wyler (Keanu Reeves) both live in the same lakeside house, but two years apart. They begin exchanging letters through the house's mysterious mailbox and form a romantic connection, despite the time gap. As they unravel the mystery behind their extraordinary correspondence, they strive to meet in the same timeline.",2006-01-01T00:00:00.000Z,"Romantic Drama, Fantasy",Alejandro Agresti,0,Sandra Bullock,Keanu Reeves,Christopher Plummer,Dylan Walsh,Shohreh Aghdashloo,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,6838106dcd4d307177cba3f4,6838106dcd4d307177cba3f5,6838106dcd4d307177cba3f6,6838106dcd4d307177cba3f7,6838106dcd4d307177cba3f8,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740206343837-m-thelakehouse-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740206343838-m-thelakehouse-b.jpg,01:39,David Auburn,https://www.youtube.com/watch?v=fQ5lPbssHS8,,2025-02-22T06:39:06.279Z,2025-02-22T06:39:06.279Z,2025-02-22T06:39:06.279Z
67b971f0e31cabd7a2ed5e8f,The Holiday,"Two women, Amanda Woods (Cameron Diaz) from Los Angeles and Iris Simpkins (Kate Winslet) from England, seek to escape their romantic troubles by swapping homes during the Christmas holiday. As they settle into their new surroundings, both find unexpected romance and discover fresh perspectives on life and love.",2006-01-01T00:00:00.000Z,Romantic Comedy,Nancy Meyers,0,Cameron Diaz,Kate Winslet,Jude Law,Jack Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,68381022cd4d307177cb9a3d,68381022cd4d307177cb9a3e,68381022cd4d307177cb9a3f,68381022cd4d307177cb9a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740206574664-m-theholiday-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740206574665-m-theholiday-b.jpg,02:16,Nancy Meyers,http://www.youtube.com/watch?v=wk9caHO3pW0,,2025-02-22T06:42:56.257Z,2025-02-22T06:42:56.257Z,2025-02-22T06:42:56.257Z
67b972cfe31cabd7a2ed659c,Charlie and the Chocolate Factory,"Young Charlie Bucket wins a contest, allowing him and four other children to tour the magical and mysterious chocolate factory owned by the eccentric Willy Wonka. ",2005-01-01T00:00:00.000Z,"Fantasy, Adventure",Tim Burton,0,Johnny Depp,Freddie Highmore,David Kelly,Helena Bonham Carter,Noah Taylor,Missi Pyle,James Fox,Deep Roy,Christopher Lee,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,,,,,,,,,,,,,,,,,,,,,,,6838100acd4d307177cb907d,6838100acd4d307177cb907e,6838100acd4d307177cb907f,6838100acd4d307177cb9080,6838100acd4d307177cb9081,6838100acd4d307177cb9082,6838100acd4d307177cb9083,6838100acd4d307177cb9084,6838100acd4d307177cb9085,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740206797474-m-charliechocolatefactory-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740206797474-m-charliechocolatefactory-b.jpg,01:55,John August,http://www.youtube.com/watch?v=OFVGCUIXJls,,2025-02-22T06:46:39.145Z,2025-02-22T06:46:39.145Z,2025-02-22T06:46:39.145Z
67b973d3e31cabd7a2ed8497,A Beautiful Mind,"The film portrays the life of John Nash, a brilliant mathematician who made significant contributions to game theory. It follows his journey from his early days at Princeton University, through his struggles with schizophrenia, and his eventual recognition with the Nobel Prize in Economics.",2001-01-01T00:00:00.000Z,Biographical Drama,Ron Howard,0,Russell Crowe,Jennifer Connelly,Ed Harris,Paul Bettany,Christopher Plummer,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,68380ffbcd4d307177cb86c0,68380ffbcd4d307177cb86c1,68380ffbcd4d307177cb86c2,68380ffbcd4d307177cb86c3,68380ffbcd4d307177cb86c4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207056641-m-abeautifulmind-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207056642-m-abeautifulmind-b.jpg,02:15,Akiva Goldsman,http://www.youtube.com/watch?v=9wZM7CQY130,,2025-02-22T06:50:59.084Z,2025-02-22T06:50:59.084Z,2025-02-22T06:50:59.084Z
67b974a8e31cabd7a2edaf15,Eternal Sunshine of the Spotless Mind,"After a painful breakup, Joel Barish (Jim Carrey) discovers that his ex-girlfriend, Clementine Kruczynski (Kate Winslet), has undergone a procedure to erase all memories of their relationship. Heartbroken, Joel decides to undergo the same procedure. However, as his memories of Clementine begin to fade, he realizes he still loves her and attempts to preserve his memories of her before they are lost forever.",2004-01-01T00:00:00.000Z,"Science Fiction, Romantic Drama",Michel Gondry,0,Jim Carrey,Kate Winslet,Kirsten Dunst,Mark Ruffalo,Elijah Wood,Tom Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,68380fe9cd4d307177cb7d05,68380fe9cd4d307177cb7d06,68380fe9cd4d307177cb7d07,68380fe9cd4d307177cb7d08,68380fe9cd4d307177cb7d09,68380fe9cd4d307177cb7d0a,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207269942-m-eternalsunshine-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207269943-m-eternalsunshine-b.jpg,01:48,Charlie Kaufman,http://www.youtube.com/watch?v=07-QBnEkgXU,,2025-02-22T06:54:32.993Z,2025-02-22T06:54:32.993Z,2025-02-22T06:54:32.993Z
67b97592e31cabd7a2edda56,Barbie,"Barbie and Ken are living in the seemingly perfect world of Barbieland. However, when they get a chance to venture into the real world, they soon discover the joys and challenges of living among humans.",2023-01-01T00:00:00.000Z,Fantasy Comedy,Greta Gerwig,0,Margot Robbie,Ryan Gosling,America Ferrera,Kate McKinnon,Michael Cera,Issa Rae,Rhea Perlman,Will Ferrell,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,68380fdbcd4d307177cb7345,68380fdbcd4d307177cb7346,68380fdbcd4d307177cb7347,68380fdbcd4d307177cb7348,68380fdbcd4d307177cb7349,68380fdbcd4d307177cb734a,68380fdbcd4d307177cb734b,68380fdbcd4d307177cb734c,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207466423-m-barbie-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207466424-m-barbie-b.jpg,01:54,"Greta Gerwig, Noah Baumbach",http://www.youtube.com/watch?v=pBk4NYhWNMM,,2025-02-22T06:58:26.583Z,2025-02-22T06:58:26.583Z,2025-02-22T06:58:26.583Z
67b9767ae31cabd7a2edfcb5,Sin City: A Dame to Kill For,"In the dark, crime-ridden streets of Sin City, various stories of revenge, betrayal, and redemption unfold. Dwight McCarthy (Josh Brolin) is drawn back into the life of his former lover, Ava Lord (Eva Green), who seeks his help to escape her abusive marriage. Meanwhile, gambler Johnny (Joseph Gordon-Levitt) challenges the wrong man in a high-stakes game, and Nancy Callahan (Jessica Alba) struggles with the loss of John Hartigan (Bruce Willis) as she plots her revenge against Senator Roark (Powers Boothe).",2014-01-01T00:00:00.000Z,"Crime, Thriller","Frank Miller, Robert Rodriguez",0,Mickey Rourke,Jessica Alba,Josh Brolin,Joseph Gordon-Levitt,Eva Green,Rosario Dawson,Bruce Willis,Powers Boothe,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,68380fc4cd4d307177cb6983,68380fc4cd4d307177cb6984,68380fc4cd4d307177cb6985,68380fc4cd4d307177cb6986,68380fc4cd4d307177cb6987,68380fc4cd4d307177cb6988,68380fc4cd4d307177cb6989,68380fc4cd4d307177cb698a,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207735204-m-sincity-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740207735205-m-sincity-b.jpg,01:42,Frank Miller,http://www.youtube.com/watch?v=JEmntRcJLL8,,2025-02-22T07:02:18.281Z,2025-02-22T07:02:18.281Z,2025-02-22T07:02:18.281Z
67b9778ce31cabd7a2ee0ec4,Kung Fu Hustle,"Set in 1940s Shanghai, the story follows Sing, a small-time crook aspiring to join the notorious Axe Gang. His attempts to extort residents of Pigsty Alley inadvertently lead to a showdown between the gang and the slum's unlikely heroes—three martial arts masters disguised as ordinary residents. As chaos ensues, Sing discovers his true potential in the world of kung fu. ",2004-01-01T00:00:00.000Z,"Action, Comedy, Fantasy",Stephen Chow,0,Stephen Chow,Yuen Wah,Yuen Qiu,Danny Chan Kwok-kwan,Leung Siu-lung,Huang Shengyi,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,68380fb2cd4d307177cb5fc5,68380fb2cd4d307177cb5fc6,68380fb2cd4d307177cb5fc7,68380fb2cd4d307177cb5fc8,68380fb2cd4d307177cb5fc9,68380fb2cd4d307177cb5fca,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740208008116-m-kungfuhustle-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740208008117-m-kungfuhustle-b.jpg,01:38,"Stephen Chow, Huo Xin, Chan Man-keung, Tsang Kan-cheung",http://www.youtube.com/watch?v=FtE9-o6dBEI,,2025-02-22T07:06:52.040Z,2025-02-22T07:06:52.040Z,2025-02-22T07:06:52.040Z
67b9787be31cabd7a2ee15fd,Matilda,"Matilda Wormwood is an exceptionally intelligent girl whose talents are overlooked by her negligent parents and oppressive school principal, Miss Trunchbull. Discovering she has telekinetic powers, Matilda uses her abilities to stand up against the injustices in her life and to help her kind-hearted teacher, Miss Honey.",1996-01-01T00:00:00.000Z,"Fantasy, Comedy",Danny DeVito,0,Mara Wilson,Danny DeVito,Rhea Perlman,Embeth Davidtz,Pam Ferris,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,68380fa3cd4d307177cb560b,68380fa3cd4d307177cb560c,68380fa3cd4d307177cb560d,68380fa3cd4d307177cb560e,68380fa3cd4d307177cb560f,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740208209244-m-matilda-p.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740208209245-m-matilda-b.jpg,01:38,"Nicholas Kazan, Robin Swicord",http://www.youtube.com/watch?v=1UigDLytK5A,,2025-02-22T07:10:51.042Z,2025-02-22T07:10:51.042Z,2025-02-22T07:10:51.042Z
67becc44e31cabd7a22fbaa5,Inside Out 1," film follows 11-year-old Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Guided by her five personified emotions—Joy, Sadness, Fear, Anger, and Disgust—Riley navigates the challenges of adjusting to a new city, house, and school.",2015-01-01T00:00:00.000Z,"Animation, Adventure, Comedy, Drama",Pete Docter,0,Amy Poehler,Phyllis Smith,Bill Hader,Lewis Black,Mindy Kaling,Kaitlyn Dias,Diane Lane,Kyle MacLachlan,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,68380f98cd4d307177cb4c4c,68380f98cd4d307177cb4c4d,68380f98cd4d307177cb4c4e,68380f98cd4d307177cb4c4f,68380f98cd4d307177cb4c50,68380f98cd4d307177cb4c51,68380f98cd4d307177cb4c52,68380f98cd4d307177cb4c53,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740557378077-m-banner-Inside-Out-1.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740557378083-m-poster-Inside-Out-1.jpg,01:35,"Pete Docter, Meg LeFauve, Josh Cooley",http://www.youtube.com/watch?v=yRUAzGQ3nSY,,2025-02-26T08:09:40.128Z,2025-02-26T08:09:40.128Z,2025-02-26T08:09:40.128Z
67becf26e31cabd7a2302b72,The Greatest Showman,"The Greatest Showman is a musical drama inspired by the life of P.T. Barnum. It follows his journey from humble beginnings to creating the renowned Barnum & Bailey Circus, celebrating the birth of show business and the sense of wonder it inspired.",2017-01-01T00:00:00.000Z,"Musical, Drama",Michael Gracey,0,Hugh Jackman,Zac Efron,Michelle Williams,Rebecca Ferguson,Zendaya,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,68380f88cd4d307177cb4290,68380f88cd4d307177cb4291,68380f88cd4d307177cb4292,68380f88cd4d307177cb4293,68380f88cd4d307177cb4294,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740558115938-m-banner-The-Greatest-Showman.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740558115942-m-poster-The-Greatest-Showman.jpg,01:45,"Jenny Bicks, Bill Condon",http://www.youtube.com/watch?v=EodWwczRIe4,,2025-02-26T08:21:58.061Z,2025-02-26T08:21:58.061Z,2025-02-26T08:21:58.061Z
67bed0c0e31cabd7a23039ff,Coco,"Coco follows 12-year-old Miguel, an aspiring musician born into a family with a generations-old ban on music. Desperate to prove his talent, Miguel finds himself in the Land of the Dead, where he seeks the help of his great-great-grandfather to return to the living and lift his family's ban on music.",2017-01-01T00:00:00.000Z,"Animation, Fantasy, Family, Musical",Lee Unkrich; Co-Director: Adrian Molina,0,Anthony Gonzalez,Gael García Bernal,Benjamin Bratt,Alanna Ubach,Renée Victor,Ana Ofelia Murguía,Edward James Olmos,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,68380f66cd4d307177cb38d3,68380f66cd4d307177cb38d4,68380f66cd4d307177cb38d5,68380f66cd4d307177cb38d6,68380f66cd4d307177cb38d7,68380f66cd4d307177cb38d8,68380f66cd4d307177cb38d9,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740558526569-m-banner-Coco.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740558526573-m-poster-Coco.jpg,01:45,"Adrian Molina, Matthew Aldrich",http://www.youtube.com/watch?v=Rvr68u6k5sI,,2025-02-26T08:28:48.773Z,2025-02-26T08:28:48.773Z,2025-02-26T08:28:48.773Z
67bed519e31cabd7a230dca0,Minions,"The story follows Minions Stuart, Kevin, and Bob as they are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world",2015-01-01T00:00:00.000Z,"Animation, Comedy, Family","Pierre Coffin, Kyle Balda",0,Sandra Bullock,Jon Hamm,Michael Keaton,Allison Janney,Steve Coogan,Jennifer Saunders,Geoffrey Rush,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,68380f5bcd4d307177cb2f14,68380f5bcd4d307177cb2f15,68380f5bcd4d307177cb2f16,68380f5bcd4d307177cb2f17,68380f5bcd4d307177cb2f18,68380f5bcd4d307177cb2f19,68380f5bcd4d307177cb2f1a,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740559638320-m-banner-Minions.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740559638326-m-poster-Minions.jpg,01:31,Brian Lynch,http://www.youtube.com/watch?v=eisKxhjBnZ0,,2025-02-26T08:47:21.143Z,2025-02-26T08:47:21.143Z,2025-02-26T08:47:21.143Z
67bed6b3e31cabd7a230ee49,Minions: The Rise of Gru,"Set in the 1970s, the film follows 11-year-old Gru, who dreams of becoming the world's greatest supervillain. With the help of his loyal Minions, Gru devises a plan to join the notorious supervillain group, the Vicious 6, after they oust their leader, Wild Knuckles. However, things take a turn when Gru and his Minions find themselves on the run, leading to an unexpected mentorship with Wild Knuckles himself.",2022-01-01T00:00:00.000Z,"Animation, Comedy, Family",Kyle Balda,0,Steve Carell,Pierre Coffin,Taraji P. Henson,Michelle Yeoh,Russell Brand,Lucy Lawless,Dolph Lundgren,Danny Trejo,Jean-Claude Van Damme,Julie Andrews,Alan Arkin,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,Role 11,,,,,,,,,,,,,,,,,,,,,68380f4dcd4d307177cb254d,68380f4dcd4d307177cb254e,68380f4dcd4d307177cb254f,68380f4dcd4d307177cb2550,68380f4dcd4d307177cb2551,68380f4dcd4d307177cb2552,68380f4dcd4d307177cb2553,68380f4dcd4d307177cb2554,68380f4dcd4d307177cb2555,68380f4dcd4d307177cb2556,68380f4dcd4d307177cb2557,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740560049760-m-banner-Minions--The-Rise-of-Gru.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740560049766-m-poster-Minions--The-Rise-of-Gru.jpg,01:28,Matthew Fogel,http://www.youtube.com/watch?v=6DxjJzmYsXo,,2025-02-26T08:54:11.996Z,2025-02-26T08:54:11.996Z,2025-02-26T08:54:11.996Z
67bed912e31cabd7a2319119,The Rise of The Guardians,"When the evil spirit Pitch Black threatens to engulf the world in darkness, the Immortal Guardians—Santa Claus (North), the Easter Bunny (Bunnymund), the Tooth Fairy (Tooth), and the Sandman—recruit a new member, Jack Frost. Together, they must protect the hopes, beliefs, and imaginations of children all around the world.",2012-01-01T00:00:00.000Z,"Animation, Adventure, Family, Fantasy",Peter Ramsey,0,Chris Pine (Jack Frost),Alec Baldwin (North),Hugh Jackman (Bunnymund),Isla Fisher (Tooth),Jude Law (Pitch),,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,68380f3ccd4d307177cb1b8e,68380f3ccd4d307177cb1b8f,68380f3ccd4d307177cb1b90,68380f3ccd4d307177cb1b91,68380f3ccd4d307177cb1b92,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740560656915-m-banner-Rise-of-the-Guardians-.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740560656921-m-poster-Rise-of-the-Guardians-.jpg,01:37,David Lindsay-Abaire,http://www.youtube.com/watch?v=aPLiBxhoug0,,2025-02-26T09:04:18.904Z,2025-02-26T09:04:18.904Z,2025-02-26T09:04:18.904Z
67bedb22e31cabd7a232c451,Bird Box,"In a post-apocalyptic world, Malorie Hayes and her two children must navigate through a forest and river blindfolded to avoid supernatural entities that cause people who look at them to commit suicide.",2018-01-01T00:00:00.000Z,"Horror, Thriller, Sci-Fi",Susanne Bier,0,Sandra Bullock,Trevante Rhodes,John Malkovich,Sarah Paulson,Jacki Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,68380f24cd4d307177cb11d5,68380f24cd4d307177cb11d6,68380f24cd4d307177cb11d7,68380f24cd4d307177cb11d8,68380f24cd4d307177cb11d9,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740561185053-m-banner-Bird-Box.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740561185058-m-poster-Bird-Box.jpg,02:04, Eric Heisserer,http://www.youtube.com/watch?v=zdDN_mflfSY,,2025-02-26T09:13:06.873Z,2025-02-26T09:13:06.873Z,2025-02-26T09:13:06.873Z
67bedcf5e31cabd7a232ed18,The Fault in Our Stars,"Hazel Grace Lancaster, a sixteen-year-old cancer patient, is forced by her parents to attend a support group where she meets Augustus ""Gus"" Waters, a fellow cancer patient. The two form a deep bond and embark on a journey to meet Hazel's favorite author, exploring themes of love, loss, and the meaning of life.",2014-01-01T00:00:00.000Z,Romantic Drama,Josh Boone,0,Shailene Woodley (Hazel Grace Lancaster),"Ansel Elgort (Augustus ""Gus"" Waters)",Laura Dern (Frannie Lancaster),Sam Trammell (Michael Lancaster),Nat Wolff (Isaac),Willem Dafoe (Peter Van Houten),,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,68380f18cd4d307177cb081a,68380f18cd4d307177cb081b,68380f18cd4d307177cb081c,68380f18cd4d307177cb081d,68380f18cd4d307177cb081e,68380f18cd4d307177cb081f,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740561651302-m-banner-The-Fault-in-Our-Stars.jpg,false,0,,English,https://moviu.s3.us-east-1.amazonaws.com/movies/1740561651307-m-poster-The-Fault-in-Our-Stars.jpg,02:06,"Scott Neustadter, Michael H. Weber",http://www.youtube.com/watch?v=vdSWVEtLvXo,,2025-02-26T09:20:53.459Z,2025-02-26T09:20:53.459Z,2025-02-26T09:20:53.459Z
67bedf07e31cabd7a23319a8,Yeh Jawaani Hai Deewani,"The film follows Naina Talwar, a shy and introverted medical student, who reunites with her old classmates, including the free-spirited Bunny (Kabir Thapar), on a trekking trip. As Naina opens up to new experiences, she develops feelings for Bunny, who dreams of traveling the world. Their journey explores love, friendship, and self-discovery.\n",2013-01-01T00:00:00.000Z,"Romantic Comedy, Drama",Ayan Mukerji,0,Ranbir Kapoor,Deepika Padukone,Aditya Roy Kapur,Kalki Koechlin,Kunaal Roy Kapur,Farooq Sheikh,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,68380f0bcd4d307177cafe5e,68380f0bcd4d307177cafe5f,68380f0bcd4d307177cafe60,68380f0bcd4d307177cafe61,68380f0bcd4d307177cafe62,68380f0bcd4d307177cafe63,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740562181501-m-banner-Yeh-Jawaani-Hai-Deewani.jpg,false,0,,Hindi,https://moviu.s3.us-east-1.amazonaws.com/movies/1740562181506-m-poster-Yeh-Jawaani-Hai-Deewani.jpg,02:40,"Hussain Dala, Ayan Mukerji",http://www.youtube.com/watch?v=Rbp2XUSeUNE,,2025-02-26T09:29:43.689Z,2025-02-26T09:29:43.689Z,2025-02-26T09:29:43.689Z
67bee0cbe31cabd7a233441d,Dil Toh Pagal Hain,"Rahul, the choreographer of a successful dance troupe, does not believe in true love until he finds himself caught in a love triangle between his best friend Nisha and the dreamy Pooja. As the story unfolds, destiny plays its part in bringing true love to the stage.",1997-01-01T00:00:00.000Z,"Romance, Musical, Drama",Yash Chopra,0,Shah Rukh Khan,Madhuri Dixit,Karisma Kapoor,Akshay Kumar,Farida Jalal,Deven Verma,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,68380ef8cd4d307177caf4a2,68380ef8cd4d307177caf4a3,68380ef8cd4d307177caf4a4,68380ef8cd4d307177caf4a5,68380ef8cd4d307177caf4a6,68380ef8cd4d307177caf4a7,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/1740562634118-m-banner-Dil-Toh-Pagal-Hain.jpg,false,0,,Hindi,https://moviu.s3.us-east-1.amazonaws.com/movies/1740562634122-m-poster-Dil-Toh-Pagal-Hain.jpg,03:00,"Tanuja Chandra, Aditya Chopra, Pamela Chopra",http://www.youtube.com/watch?v=BdhPleFcEJ0,,2025-02-26T09:37:15.937Z,2025-02-26T09:37:15.937Z,2025-02-26T09:37:15.937Z
